"pricing_position","pricing_player","pricing_team","pricing_open","pricing_current","pricing_season_change","pricing_week_change"
"WR","Odell Beckham","CLE",6900,4500,-2400,0
"WR","Chad Beebe","MIN",4500,4600,100,0
"TE","Blake Bell","DAL",4000,4000,0,0
"RB","LeVeon Bell","KAN",6500,6400,-100,1200
"RB","Nick Bellore","SEA",4500,4500,0,0
"RB","Eno Benjamin","ARI",4600,4500,-100,0
"WR","Travis Benjamin","SFO",4600,4500,-100,0
"QB","Kurt Benkert","ATL",6000,6000,0,0
"RB","Giovani Bernard","CIN",4800,6000,1200,500
"WR","Braxton Berrios","NYJ",4500,5000,500,-100
"WR","Christian Blake","ATL",4700,4600,-100,-100
"RB","Khari Blasingame","TEN",4500,4500,0,0
"QB","David Blough","DET",6000,6000,0,0
"WR","CJ Board","NYG",4500,4500,0,0
"RB","Brandon Bolden","NWE",4500,4500,0,0
"RB","Reggie Bonnafon","CAR",4800,4500,-300,0
"RB","Devontae Booker","LVR",4600,5100,500,-300
"RB","Mike Boone","MIN",4600,4600,0,-100
"WR","Kendrick Bourne","SFO",5700,5300,-400,500
"WR","Tyler Boyd","CIN",6100,6100,0,0
"WR","Miles Boykin","BAL",4900,5200,300,200
"TE","Nick Boyle","BAL",4600,4000,-600,0
"QB","Tim Boyle","GNB",6000,6000,0,0
"QB","Tom Brady","TAM",7500,8000,500,100
"TE","Cameron Brate","TAM",4400,4900,500,300
"QB","Tyler Bray","CHI",6000,6000,0,0
"QB","Drew Brees","NOR",8100,7700,-400,200
"RB","Matt Breida","MIA",5200,5300,100,300
"QB","Teddy Bridgewater","CAR",6800,7100,300,-200
"QB","Jacoby Brissett","IND",6000,6000,0,0
"RB","Tony BrooksJames","ATL",4500,4500,0,0
"WR","AJ Brown","TEN",6700,8200,1500,-100
"TE","Daniel Brown","NYJ",4000,4000,0,0
"WR","Fred Brown","DEN",4500,4500,0,0
"WR","John Brown","BUF",6100,5300,-800,0
"RB","Malcolm Brown","LAR",5000,5500,500,500
"WR","Marquise Brown","BAL",5800,6200,400,200
"WR","Noah Brown","DAL",4500,4600,100,100
"TE","Pharaoh Brown","HOU",4100,4200,100,0
"TE","Hunter Bryant","DET",4000,4100,100,100
"TE","Harrison Bryant","CLE",4000,5000,1000,400
"RB","Rex Burkhead","NWE",5100,4500,-600,0
"WR","Deontay Burnett","PHI",4500,4500,0,0
"QB","Joe Burrow","CIN",6600,6000,-600,0
"RB","Michael Burton","NOR",4500,4500,0,0
"TE","Trey Burton","IND",4800,5200,400,-200
"TE","Jake Butt","DEN",4000,4000,0,0
"WR","Damiere Byrd","NWE",4600,5400,800,0
"WR","Lawrence Cager","NYJ",4500,4500,0,0
"WR","Deon Cain","PIT",4600,4500,-100,0
"RB","Raymond Calais","LAR",4500,4500,0,0
"WR","Marquez Callaway","NOR",4500,4800,300,300
"WR","Parris Campbell","IND",5100,4500,-600,0
"RB","Trenton Cannon","CAR",4500,4600,100,-100
"TE","Stephen Carlson","CLE",4000,4000,0,0
"WR","Austin Carr","NOR",4500,4800,300,300
"QB","Derek Carr","LVR",7100,7000,-100,-200
"TE","Derek Carrier","LVR",4000,4000,0,0
"RB","Chris Carson","SEA",7200,7100,-100,-500
"TE","Cethan Carter","CIN",4000,4000,0,0
"WR","DeAndre Carter","CHI",4600,4500,-100,0
"WR","Quintez Cephus","DET",4500,4800,300,-200
"WR","DJ Chark","JAX",6600,5900,-700,100
"WR","Dan Chisena","MIN",4500,4500,0,0
"RB","Nick Chubb","CLE",7400,9000,1600,800
"WR","Chase Claypool","PIT",4500,6000,1500,-200
"RB","Corey Clement","PHI",4500,4600,100,0
"WR","Tyrie Cleveland","DEN",4500,4500,0,0
"WR","Randall Cobb","HOU",5000,4800,-200,-300
"RB","Tarik Cohen","CHI",5200,4500,-700,0
"WR","Keelan Cole","JAX",4600,5100,500,-300
"RB","Tevin Coleman","SFO",5400,5500,100,800
"TE","Tyler Conklin","MIN",4000,4300,300,0
"WR","Chris Conley","JAX",5100,5000,-100,100
"RB","James Conner","PIT",6800,6100,-700,-100
"RB","Dalvin Cook","MIN",8700,9700,1000,300
"TE","Jared Cook","NOR",5900,6000,100,400
"WR","Brandin Cooks","HOU",5700,7000,1300,400
"WR","Amari Cooper","DAL",7100,6600,-500,-100
"WR","Pharoh Cooper","CAR",4800,4700,-100,-100
"WR","Cody Core","NYG",4500,4500,0,0
"WR","Isaiah Coulter","HOU",4500,4500,0,-100
"QB","Kirk Cousins","MIN",7200,7000,-200,-200
"WR","Keke Coutee","HOU",4700,6100,1400,200
"RB","Chandler Cox","MIA",4500,4500,0,0
"WR","River Cracraft","SFO",4500,4500,0,0
"WR","Jamison Crowder","NYJ",6000,6000,0,-400
"RB","DeeJay Dallas","SEA",4500,4600,100,0
"QB","Andy Dalton","DAL",6000,6900,900,200
"QB","Chase Daniel","DET",6000,6500,500,0
"TE","Darrell Daniels","ARI",4000,4100,100,-100
"QB","Sam Darnold","NYJ",6800,6700,-100,100
"WR","Corey Davis","TEN",5000,7200,2200,400
"WR","Gabriel Davis","BUF",4500,5300,800,-100
"RB","Mike Davis","CAR",4600,6900,2300,-500
"WR","Rashard Davis","TEN",4500,4500,0,NA
"TE","Josiah Deguara","GNB",4000,4000,0,0
"WR","Gehrig Dieter","KAN",4500,4500,0,0
"WR","Stefon Diggs","BUF",6600,8500,1900,300
"RB","AJ Dillon","GNB",4700,5000,300,400
"TE","Brandon Dillon","MIN",4000,4000,0,0
"QB","Ben DiNucci","DAL",6000,6200,200,0
"TE","Will Dissly","SEA",4900,4500,-400,-400
"RB","JK Dobbins","BAL",5200,6300,1100,400
"WR","Josh Doctson","NYJ",4500,4500,0,0
"WR","Phillip Dorsett","SEA",5000,4500,-500,0
"WR","Keelan Doss","LVR",4500,4500,0,0
"RB","Rico Dowdle","DAL",4500,4700,200,200
"TE","Jack Doyle","IND",5300,4700,-600,-100
"RB","Kenyan Drake","ARI",6600,6600,0,0
"QB","Jeff Driskel","DEN",6000,6100,100,0
"WR","Ashton Dulin","IND",4500,4500,0,0
"WR","Devin Duvernay","BAL",4700,4900,200,-200
"TE","Ross Dwelley","SFO",4200,4300,100,-100
"QB","Jacob Eason","IND",6000,6000,0,0
"TE","Eric Ebron","PIT",5000,5500,500,-100
"WR","Julian Edelman","NWE",6700,5400,-1300,-100
"RB","Chase Edmonds","ARI",5000,6400,1400,1100
"RB","Trey Edmunds","PIT",4500,4500,0,0
"WR","Bryan Edwards","LVR",4500,4700,200,0
"RB","Clyde EdwardsHelaire","KAN",7200,6600,-600,200
"RB","Gus Edwards","BAL",4900,5700,800,200
"TE","Tyler Eifert","JAX",4600,4600,0,0
"RB","Austin Ekeler","LAC",7700,7000,-700,-600
"RB","Ezekiel Elliott","DAL",8700,7000,-1700,0
"TE","Evan Engram","NYG",6300,5300,-1000,-200
"WR","Alex Erickson","CIN",4600,4500,-100,0
"TE","Zach Ertz","PHI",6700,5500,-1200,200
"RB","Tyler Ervin","GNB",4600,4600,0,0
"RB","Darrynton Evans","TEN",4600,4900,300,400
"WR","Mike Evans","TAM",7500,7600,100,500
"TE","Gerald Everett","LAR",4600,4800,200,-200
"TE","Noah Fant","DEN",5400,6200,800,600
"TE","Darren Fells","HOU",4500,4600,100,-300
"QB","Ryan Finley","CIN",6000,6600,600,100
"TE","Anthony Firkser","TEN",4200,4500,300,-100
"WR","Larry Fitzgerald","ARI",5300,5100,-200,200
"QB","Ryan Fitzpatrick","MIA",6400,6400,0,-100
"QB","Joe Flacco","NYJ",6000,6300,300,0
"QB","Nick Foles","CHI",6300,6500,200,-500
"WR","Isaiah Ford","MIA",4600,4700,100,200
"RB","DJ Foster","ARI",4500,4500,0,0
"WR","Robert Foster","WAS",4500,4500,0,0
"RB","Leonard Fournette","TAM",6900,7000,100,1500
"WR","Bennie Fowler","NOR",4700,4700,0,200
"TE","Jordan Franks","CIN",4000,4000,0,0
"RB","Royce Freeman","DEN",4800,4800,0,0
"QB","Jake Fromm","BUF",6000,6000,0,0
"WR","Travis Fulgham","PHI",4600,5000,400,-200
"WR","Will Fuller","HOU",6000,5000,-1000,0
"TE","Troy Fumagalli","DEN",4100,4200,100,-200
"WR","Devin Funchess","GNB",4500,4500,0,0
"QB","Blaine Gabbert","TAM",6000,6000,0,0
"WR","Russell Gage","ATL",4800,5800,1000,100
"RB","Wayne Gallman","NYG",4500,5900,1400,100
"WR","Michael Gallup","DAL",6200,5600,-600,400
"WR","Antonio GandyGolden","WAS",5000,4500,-500,0
"QB","Jimmy Garoppolo","SFO",7300,6800,-500,0
"RB","Myles Gaskin","MIA",4600,6700,2100,700
"TE","Zach Gentry","PIT",4000,4000,0,0
"TE","Mike Gesicki","MIA",5400,6000,600,0
"RB","Antonio Gibson","WAS",4600,6600,2000,100
"QB","Garrett Gilbert","DAL",6000,6300,300,0
"RB","Cullen Gillaspia","HOU",4500,4500,0,0
"QB","Mike Glennon","JAX",6000,6500,500,-100
"WR","Chris Godwin","TAM",7700,7400,-300,200
"TE","Dallas Goedert","PHI",5200,5700,500,-200
"QB","Jared Goff","LAR",7400,7400,0,-400
"WR","Kenny Golladay","DET",7300,7000,-300,500
"WR","Marquise Goodwin","PHI",4500,4500,0,0
"WR","Josh Gordon","SEA",5500,5000,-500,0
"RB","Melvin Gordon","DEN",6600,6400,-200,400
"RB","Frank Gore","NYJ",4800,5600,800,200
"TE","Jimmy Graham","CHI",5000,5400,400,-100
"TE","Jaeden Graham","ATL",4200,4000,-200,0
"WR","Jakeem Grant","MIA",4500,4900,400,100
"WR","Devin Gray","ATL",4500,4500,0,0
"WR","AJ Green","CIN",6200,5500,-700,-200
"TE","Virgil Green","LAC",4100,4000,-100,0
"QB","Will Grier","CAR",6000,6000,0,0
"TE","Garrett Griffin","NOR",4000,4000,0,0
"QB","Robert Griffin III","BAL",6000,6200,200,0
"TE","Ryan Griffin","NYJ",4300,4100,-200,-100
"QB","Ryan Griffin","TAM",6000,6000,0,0
"TE","Rob Gronkowski","TAM",5500,5800,300,-500
"RB","Todd Gurley","ATL",7100,5800,-1300,-300
"WR","Jalen Guyton","LAC",4500,5400,900,400
"WR","Emanuel Hall","WAS",4500,4500,0,0
"WR","Marvin Hall","CLE",4700,4900,200,0
"RB","CJ Ham","MIN",4500,4500,0,0
"WR","DaeSean Hamilton","DEN",4800,4600,-200,0
"WR","KJ Hamler","DEN",4700,5300,600,200
"WR","Chad Hansen","HOU",4500,5700,1200,100
"WR","Mecole Hardman","KAN",5000,5500,500,100
"WR","Kelvin Harmon","WAS",4500,4500,0,0
"TE","Demetrius Harris","CHI",4200,4100,-100,0
"RB","Damien Harris","NWE",4500,5800,1300,0
"WR","Deonte Harris","NOR",4600,4600,0,0
"WR","NKeal Harry","NWE",5100,5200,100,-100
"WR","Penny Hart","SEA",4500,4500,0,0
"QB","Dwayne Haskins","WAS",6500,6700,200,200
"RB","JaMycal Hasty","SFO",4500,4700,200,100
"TE","Temarrick Hemingway","WAS",4000,4000,0,0
"RB","Darrell Henderson","LAR",5200,5600,400,0
"QB","Chad Henne","KAN",6000,6000,0,0
"RB","Derrick Henry","TEN",8400,10400,2000,200
"TE","Hunter Henry","LAC",6000,6100,100,500
"TE","Hale Hentges","MIN",4100,4000,-100,0
"QB","Justin Herbert","LAC",6100,8200,2100,200
"TE","Chris Herndon","NYJ",4700,4600,-100,200
"TE","Tyler Higbee","LAR",5800,5800,0,100
"WR","Rashard Higgins","CLE",4600,5800,1200,200
"WR","Tee Higgins","CIN",4900,5800,900,-100
"WR","John Hightower","PHI",4500,4600,100,0
"TE","Cole Hikutini","DAL",4000,4000,0,0
"RB","Brian Hill","ATL",4800,5200,400,400
"RB","Dontrell Hilliard","HOU",4500,4500,0,0
"TE","Josh Hill","NOR",4200,4300,100,200
"RB","Justice Hill","BAL",4800,4700,-100,-200
"WR","KJ Hill","LAC",4500,4600,100,100
"WR","Tyreek Hill","KAN",8100,9400,1300,100
"WR","TY Hilton","IND",6500,6400,-100,-400
"RB","Nyheim Hines","IND",4900,5600,700,-600
"TE","TJ Hockenson","DET",5300,6200,900,0
"WR","KhaDarel Hodge","CLE",4700,4600,-100,0
"WR","Isaiah Hodgins","BUF",4500,4500,0,0
"TE","Jacob Hollister","SEA",4200,4800,600,100
"WR","Mack Hollins","MIA",4500,4900,400,-200
"WR","Johnny Holton","NYG",4600,4500,-100,0
"TE","JP Holtz","CHI",4000,4000,0,0
"RB","Elijah Holyfield","PHI",4500,4500,0,0
"RB","Travis Homer","SEA",4600,4600,0,-200
"TE","Austin Hooper","CLE",5700,5100,-600,-100
"TE","Brycen Hopkins","LAR",4000,4000,0,0
"WR","DeAndre Hopkins","ARI",7800,8700,900,100
"RB","Jordan Howard","PHI",5500,4500,-1000,0
"TE","OJ Howard","TAM",4700,4000,-700,0
"RB","Buddy Howell","HOU",4500,4600,100,100
"QB","Brian Hoyer","NWE",6000,6100,100,0
"TE","Tanner Hudson","TAM",4000,4000,0,0
"WR","Adam Humphries","TEN",4900,4900,0,0
"WR","LilJordan Humphrey","NOR",4500,5000,500,500
"QB","Brett Hundley","ARI",6000,6000,0,0
"RB","Kareem Hunt","CLE",5800,7200,1400,1300
"RB","Jason Huntley","PHI",4500,4500,0,0
"QB","Tyler Huntley","BAL",6000,6000,0,0
"WR","Jalen Hurd","SFO",4700,4500,-200,0
"WR","Allen Hurns","MIA",5000,4500,-500,0
"TE","Hayden Hurst","ATL",5300,5600,300,100
"QB","Jalen Hurts","PHI",6000,8200,2200,1300
"RB","Carlos Hyde","SEA",5000,5700,700,100
"RB","Alec Ingold","LVR",4500,4500,0,0
"RB","Mark Ingram","BAL",7000,5500,-1500,0
"WR","Dontrelle Inman","WAS",4500,4500,0,-100
"WR","Andy Isabella","ARI",4600,4600,0,0
"TE","Ryan Izzo","NWE",4000,4200,200,-100
"WR","DeSean Jackson","PHI",5600,4500,-1100,0
"RB","Justin Jackson","LAC",4500,4700,200,-100
"QB","Lamar Jackson","BAL",9300,8800,-500,600
"WR","Trishton Jackson","LAR",4500,4500,0,0
"RB","Josh Jacobs","LVR",8200,7800,-400,400
"TE","Jesse James","DET",4400,4300,-100,-100
"RB","Andy Janovich","CLE",4500,4500,0,0
"TE","Blake Jarwin","DAL",5300,4000,-1300,0
"WR","Alshon Jeffery","PHI",5000,5300,300,100
"WR","Justin Jefferson","MIN",5000,7800,2800,200
"WR","Van Jefferson","LAR",4600,4800,200,0
"WR","Jerry Jeudy","DEN",5200,5200,0,-100
"WR","Collin Johnson","JAX",4500,5000,500,-200
"RB","Duke Johnson","HOU",5400,5200,-200,-500
"RB","David Johnson","HOU",6300,6700,400,800
"WR","Diontae Johnson","PIT",5900,6700,800,-100
"RB","DErnest Johnson","CLE",4500,4600,100,0
"RB","Jakob Johnson","NWE",4500,4500,0,0
"WR","Juwan Johnson","NOR",4500,4600,100,100
"RB","Kerryon Johnson","DET",5600,4800,-800,0
"WR","KeeSean Johnson","ARI",4800,4800,0,0
"WR","Marcus Johnson","IND",4700,4600,-100,0
"WR","Olabisi Johnson","MIN",4900,4500,-400,0
"RB","Ty Johnson","NYJ",4500,5300,800,300
"WR","Tyron Johnson","LAC",4500,5600,1100,800
"WR","Tyler Johnson","TAM",4600,4600,0,0
"RB","Aaron Jones","GNB",7800,8600,800,400
"TE","Charles Jones","JAX",4000,4000,0,0
"QB","Daniel Jones","NYG",7200,6500,-700,-300
"WR","Julio Jones","ATL",8200,7500,-700,0
"WR","Marvin Jones","DET",6200,6800,600,700
"RB","Ronald Jones","TAM",5700,7400,1700,200
"RB","Taiwan Jones","BUF",4500,4500,0,0
"RB","Xavier Jones","LAR",4500,4500,0,0
"WR","Zay Jones","LVR",4800,4600,-200,0
"RB","Kyle Juszczyk","SFO",4600,4500,-100,0
"RB","Alvin Kamara","NOR",8300,8500,200,700
"TE","Dalton Keene","NWE",4000,4100,100,0
"QB","Case Keenum","CLE",6000,6200,200,0
"TE","Travis Kelce","KAN",7800,8800,1000,300
"RB","Joshua Kelley","LAC",4500,4900,400,300
"WR","Tom Kennedy","DET",4500,4500,0,0
"WR","Christian Kirk","ARI",5800,5200,-600,-100
"WR","Keith Kirkwood","CAR",4500,4500,0,0
"TE","George Kittle","SFO",8000,6000,-2000,0
"TE","Cole Kmet","CHI",4500,5400,900,300
"TE","Dawson Knox","BUF",4700,5000,300,200
"TE","Tyler Kroft","BUF",4300,4500,200,0
"WR","Jake Kumerow","BUF",4600,4500,-100,0
"WR","Cooper Kupp","LAR",7200,6800,-400,-300
"TE","Matt LaCosse","NWE",4000,4000,0,0
"RB","Patrick Laird","MIA",4700,4800,100,0
"WR","CeeDee Lamb","DAL",5200,6000,800,200
"WR","Jarvis Landry","CLE",6300,6500,200,100
"WR","Allen Lazard","GNB",5500,5700,200,100
"WR","Marqise Lee","NWE",4500,4500,0,0
"RB","Dion Lewis","NYG",4800,4600,-200,0
"TE","Marcedes Lewis","GNB",4300,4300,0,0
"WR","Tommylee Lewis","NOR",4500,4600,100,100
"RB","Phillip Lindsay","DEN",5500,5400,-100,300
"QB","Drew Lock","DEN",6700,6800,100,0
"WR","Tyler Lockett","SEA",6800,6900,100,-500
"RB","TJ Logan","TAM",4500,4500,0,0
"RB","Bryce Love","WAS",4500,4500,0,0
"QB","Jordan Love","GNB",6000,6000,0,0
"QB","Jake Luton","JAX",6000,6200,200,0
"WR","Austin Mack","NYG",4500,4500,0,0
"RB","Marlon Mack","IND",6100,4500,-1600,0
"QB","Patrick Mahomes","KAN",9500,9400,-100,500
"TE","Chris Manhertz","CAR",4100,4000,-100,0
"QB","Sean Mannion","MIN",6000,6000,0,0
"QB","Marcus Mariota","LVR",6000,7600,1600,1600
"RB","Alexander Mattison","MIN",4900,5000,100,0
"QB","Baker Mayfield","CLE",7000,7600,600,300
"RB","Christian McCaffrey","CAR",10000,10000,0,0
"QB","AJ McCarron","HOU",6000,6000,0,0
"QB","Josh McCown","HOU",6000,6000,0,0
"QB","Colt McCoy","NYG",6000,6500,500,-100
"RB","LeSean McCoy","TAM",5300,4900,-400,0
"TE","Vance McDonald","PIT",4400,4200,-200,0
"TE","Codey McElroy","TAM",4000,4000,0,0
"RB","Anthony McFarland","PIT",4500,5100,600,300
"RB","Elijah McGuire","MIA",4600,4500,-100,NA
"WR","Isaiah McKenzie","BUF",4600,4800,200,100
"RB","Jerick McKinnon","SFO",5000,5100,100,0
"RB","JD McKissic","WAS",4600,5800,1200,0
"WR","Terry McLaurin","WAS",6500,7100,600,200
"RB","Jeremy McNichols","TEN",4500,4700,200,-100
"QB","Trace McSorley","BAL",6000,6000,0,0
"WR","Kirk Merritt","MIA",4500,4500,0,0
"WR","DK Metcalf","SEA",6400,7700,1300,-500
"WR","Jakobi Meyers","NWE",4700,5500,800,-100
"RB","Sony Michel","NWE",6000,5500,-500,500
"WR","Anthony Miller","CHI",5500,4900,-600,0
"WR","Scott Miller","TAM",4500,4800,300,-200
"WR","Denzel Mims","NYJ",4900,5300,400,-200
"QB","Gardner Minshew","JAX",6700,6800,100,200
"RB","Joe Mixon","CIN",7300,7400,100,200
"WR","Donte Moncrief","NWE",4500,4500,0,0
"QB","Steven Montez","WAS",6000,6000,0,0
"RB","David Montgomery","CHI",5900,7800,1900,500
"RB","Ty Montgomery","NOR",4600,4500,-100,0
"WR","Darnell Mooney","CHI",4500,5400,900,100
"WR","Chris Moore","BAL",4700,4500,-200,0
"WR","David Moore","SEA",4900,4900,0,0
"WR","DJ Moore","CAR",7100,7200,100,200
"WR","Jason Moore","LAC",4500,4500,0,0
"TE","Foster Moreau","LVR",4100,4500,400,0
"QB","James Morgan","NYJ",6000,6000,0,0
"WR","Stanley Morgan","CIN",4500,4500,0,0
"TE","Thaddeus Moss","WAS",4000,4000,0,0
"RB","Zack Moss","BUF",4800,5500,700,-200
"RB","Raheem Mostert","SFO",6200,6500,300,-400
"QB","Nick Mullens","SFO",6000,6800,800,0
"TE","Johnny Mundt","LAR",4000,4000,0,0
"QB","Kyler Murray","ARI",7700,8700,1000,700
"RB","Latavius Murray","NOR",5100,5400,300,100
"RB","Ryan Nall","CHI",4500,4600,100,0
"WR","JoJo Natson","CLE",4500,4500,0,0
"QB","Cam Newton","NWE",7400,7200,-200,-100
"TE","David Njoku","CLE",4400,5000,600,200
"RB","Dare Ogunbowale","JAX",4800,6000,1200,1500
"TE","Albert Okwuegbunam","DEN",4000,4000,0,0
"RB","Jamize Olawale","DAL",4500,4500,0,0
"TE","Nick OLeary","LVR",4000,4000,0,0
"TE","Josh Oliver","JAX",4000,4000,0,0
"RB","Qadree Ollison","ATL",4600,4800,200,200
"TE","Greg Olsen","SEA",4900,4000,-900,0
"WR","Gunner Olszewski","NWE",4500,4700,200,0
"WR","KJ Osborn","MIN",4500,4500,0,0
"TE","James OShaughnessy","JAX",4000,4100,100,0
"RB","Devine Ozigbo","JAX",4500,5100,600,600
"WR","DeVante Parker","MIA",6700,6400,-300,100
"TE","Colby Parkinson","SEA",4000,4000,0,0
"WR","Zach Pascal","IND",5200,5100,-100,500
"WR","Dezmon Patmon","IND",4500,4500,0,0
"WR","Tim Patrick","DEN",4600,5500,900,-200
"WR","Cordarrelle Patterson","CHI",5000,5300,300,100
"RB","Elijhaa Penny","NYG",4500,4500,0,0
"RB","Rashaad Penny","SEA",4800,4800,0,300
"WR","Donovan PeoplesJones","CLE",4500,4900,400,0
"RB","LaMical Perine","NYJ",4500,5000,500,0
"RB","Samaje Perine","CIN",4500,4900,400,100
"TE","Joshua Perkins","PHI",4000,4000,0,0
"WR","Breshad Perriman","NYJ",5700,5600,-100,-100
"WR","Malcolm Perry","MIA",4500,4500,0,0
"RB","Senorise Perry","TEN",4500,4500,0,0
"RB","Adrian Peterson","DET",5100,5200,100,-500
"QB","Nathan Peterman","LVR",6000,6300,300,300
"WR","Dante Pettis","NYG",5000,4500,-500,0
"RB","Scottie Phillips","HOU",4500,4500,0,0
"RB","Artavis Pierce","CHI",4500,4500,0,0
"WR","Michael Pittman Jr","IND",4900,5300,400,-200
"RB","Tony Pollard","DAL",5100,6300,1200,1600
"WR","Brandon Powell","ATL",4500,4500,0,-100
"QB","Dak Prescott","DAL",8400,6000,-2400,0
"WR","Byron Pringle","KAN",4500,4500,0,0
"WR","James Proche","BAL",4600,4500,-100,0
"TE","MyCole Pruitt","TEN",4100,4800,700,300
"WR","Trey Quinn","JAX",4600,4500,-100,0
"WR","Kalif Raymond","TEN",4600,4500,-100,-100
"WR","Jalen Reagor","PHI",5000,5700,700,200
"TE","Jordan Reed","SFO",4000,5400,1400,300
"WR","Joe Reed","LAC",4600,4500,-100,0
"WR","Hunter Renfrow","LVR",5200,5300,100,0
"WR","Josh Reynolds","LAR",4800,5100,300,-200
"RB","Patrick Ricard","BAL",4500,4500,0,0
"WR","AJ Richardson","ARI",4500,4500,0,0
"RB","Jalen Richard","LVR",4800,4600,-200,0
"WR","Calvin Ridley","ATL",6600,8700,2100,300
"WR","Riley Ridley","CHI",4500,4500,0,0
"QB","Philip Rivers","IND",7200,7000,-200,-100
"WR","Andre Roberts","BUF",4500,4500,0,0
"WR","Allen Robinson","CHI",7200,7500,300,200
"WR","Demarcus Robinson","KAN",4600,5100,500,100
"RB","James Robinson","JAX",4500,6800,2300,-200
"QB","Aaron Rodgers","GNB",7600,9000,1400,-200
"TE","Richard Rodgers","PHI",4000,4500,500,-200
"QB","Ben Roethlisberger","PIT",7800,7500,-300,-200
"WR","John Ross","CIN",5100,4500,-600,0
"TE","Kyle Rudolph","MIN",5200,4500,-700,0
"QB","Mason Rudolph","PIT",6000,6100,100,0
"WR","Henry Ruggs","LVR",5100,5500,400,300
"QB","Cooper Rush","DAL",6000,6000,0,0
"QB","Matt Ryan","ATL",7800,7700,-100,300
"QB","Brett Rypien","DEN",6000,6100,100,0
"TE","Drew Sample","CIN",4200,4700,500,0
"WR","Curtis Samuel","CAR",5400,5900,500,-300
"WR","Deebo Samuel","SFO",6000,6200,200,0
"RB","Jaylen Samuels","PIT",4700,5300,600,600
"WR","Emmanuel Sanders","NOR",5400,6000,600,500
"RB","Miles Sanders","PHI",6800,7300,500,500
"WR","Mohamed Sanu","DET",5200,5000,-200,-100
"TE","Eric Saubert","JAX",4000,4000,0,0
"RB","Bo Scarbrough","SEA",4700,4500,-200,0
"QB","Matt Schaub","ATL",6000,6000,0,0
"TE","Mason Schreck","CIN",4000,4000,0,0
"TE","Dalton Schultz","DAL",4000,5200,1200,0
"RB","Boston Scott","PHI",4900,4800,-100,-100
"WR","DaMari Scott","NYG",4500,4500,0,0
"WR","Jaleel Scott","NYJ",4600,4500,-100,0
"TE","Ricky SealsJones","KAN",4200,4000,-200,0
"TE","Adam Shaheen","MIA",4000,4600,600,-200
"WR","Laviska Shenault","JAX",4600,5400,800,200
"WR","Sterling Shepard","NYG",5700,5500,-200,100
"WR","Trent Sherfield","ARI",4700,4600,-100,0
"RB","Anthony Sherman","KAN",4500,4500,0,0
"WR","David Sills","NYG",4500,4500,0,0
"WR","Cam Sims","WAS",4500,5000,500,100
"WR","Steven Sims","WAS",5100,4600,-500,-100
"RB","Devin Singletary","BUF",6300,5600,-700,300
"WR","Darius Slayton","NYG",5300,5000,-300,-200
"RB","Wendell Smallwood","PIT",4500,4500,0,0
"QB","Alex Smith","WAS",6000,6700,700,200
"QB","Geno Smith","SEA",6000,6000,0,0
"RB","Ito Smith","ATL",4900,5000,100,200
"TE","Irv Smith Jr","MIN",4800,5400,600,0
"WR","JuJu SmithSchuster","PIT",7100,6800,-300,100
"TE","Jonnu Smith","TEN",4900,5400,500,100
"WR","Jeff Smith","NYJ",4500,4500,0,0
